min_salary,remote_allowed,formatted_experience_level,location,employee_count,industries,company
19218.966228710076,0,2,2248,12666.0,6,185
24313.805461060216,0,2,2376,8904.0,24,240
63881.25200575444,0,2,1089,958.0,81,241
27.333333333333332,0,2,3270,864.0,23,196
47.12,0,4,935,403656.0,24,153
4332.526045128614,0,0,333,20242.0,6,116
29173.585899834798,0,3,1286,96449.0,22,219
38502.406533183996,0,0,4070,20242.0,6,116
84403.37139773804,0,0,3510,20242.0,6,116
32104.814052707436,0,4,2936,4869.0,74,238
97426.1850292436,0,4,3526,403656.0,24,153
107354.84186938105,0,4,127,403656.0,24,153
155000.0,0,2,542,107179.0,4,140
72131.09339257548,0,2,1299,5507.0,40,242
65000.0,0,2,1123,4211.0,23,184
143500.0,0,2,579,36310.0,23,211
1510.0,0,2,421,1781.0,23,237
12000.0,1,3,2537,3.0,77,243
114000.0,1,0,3927,185.0,10,230
26.33,0,2,2376,2548.0,33,232
181200.0,1,3,4203,1604.0,32,244
22.0,0,2,3640,2548.0,33,232
9174.811365430152,0,3,713,11414.0,0,245
85000.0,0,2,2292,185.0,10,230
27.333333333333336,0,2,3266,7400.0,10,246
32104.814052707436,0,4,2936,4869.0,74,238
76000.0,0,2,3715,372.0,77,210
57419.35483870968,0,2,158,403656.0,6,153
30022.333333333332,1,2,4203,170.0,82,247
14160.021080113469,0,2,317,403656.0,6,153
57406.020593080786,0,2,3629,403656.0,6,153
19.0,0,0,3645,14843.0,14,248
14238.733354996486,0,4,322,403656.0,24,153
23696.289388040866,0,4,747,403656.0,24,153
30022.333333333332,1,2,4203,170.0,82,247
56000.0,0,2,3270,487.0,44,229
20.0,0,0,3141,185.0,10,230
61040.39400081213,0,0,3309,20242.0,6,116
76374.18479999156,0,2,1323,145.0,45,249
77649.6711973729,0,4,3595,403656.0,24,153
45142.52744660054,0,4,3766,403656.0,24,153
98000.0,0,4,3495,403656.0,24,153
59886.597938144325,0,0,1720,30151.0,6,239
16283.25733546161,0,4,2543,403656.0,24,153
191417.9572548405,0,2,259,403656.0,6,153
3141.2499999999995,0,4,1914,403656.0,24,153
53552.810709838115,0,2,3381,403656.0,6,153
30022.333333333332,1,2,4203,554.0,11,250
104408.6445663791,0,4,4003,403656.0,24,153
80000.0,0,2,2030,1849.0,36,49
18.5,0,0,3645,22802.0,6,251
23.752944232076356,0,4,2777,403656.0,24,153
51223.81294069799,0,4,781,403656.0,24,153
59002.0595089697,0,4,1818,403656.0,24,153
54045.280122793556,0,4,1802,403656.0,24,153
47.12,0,4,2395,403656.0,24,153
87733.80608017264,0,4,3469,403656.0,24,153
33.23482615311923,0,4,2424,403656.0,24,153
42673.333333333336,0,3,2635,345.0,14,192
54000.0,0,2,1568,3619.0,78,252
31.310344827586206,0,6,3936,403656.0,6,153
40.11594688848823,0,4,2256,403656.0,24,153
30022.333333333332,1,2,4203,170.0,82,247
30022.333333333332,1,2,4203,2744.0,13,253
15409.076341432004,0,0,3798,170.0,7,86
65418.623711657005,0,4,1310,403656.0,24,153
56134.29301403499,0,0,3625,8360.0,11,254
63776.22550365233,0,4,2511,403656.0,24,153
93000.0,0,2,2824,93.0,42,255
63403.05241142093,0,2,2038,571.0,14,256
83298.17337307365,0,4,3895,403656.0,24,153
41468.70990753671,0,2,3231,403656.0,6,153
82957.7343891061,0,4,3389,403656.0,24,153
77649.6711973729,0,4,3595,403656.0,24,153
75625.68810389588,0,4,1371,403656.0,24,153
34145.65993580185,0,2,937,403656.0,6,153
95000.0,0,0,1305,2462.0,25,257
112768.3385824738,0,4,48,403656.0,24,153
1145.556252197097,0,4,430,403656.0,24,153
110000.0,0,1,1593,263.0,14,75
9201.91836734694,0,4,356,403656.0,24,153
66364.74548763345,0,4,2023,403656.0,24,153
20495.374985924573,0,2,804,403656.0,6,153
39412.321962482754,0,4,3337,403656.0,24,153
18718.422053231938,0,2,3359,403656.0,6,153
72505.936132466,0,4,677,403656.0,24,153
61171.164747606286,0,2,4212,403656.0,6,153
19223.426298784958,0,2,2841,362.0,7,178
51029.628114060375,0,4,4101,403656.0,24,153
74432.08826434972,0,2,3290,403656.0,6,153
56551.724137931036,0,4,1759,403656.0,24,153
56134.29301403499,0,0,3625,8360.0,11,254
56134.29301403499,0,0,3625,8360.0,11,254
17599.282581256713,0,2,2403,362.0,7,178
3006.969652421697,0,4,856,403656.0,24,153
53019.12995570314,0,4,1436,1411.0,50,258
71300.0,0,2,1568,3619.0,78,252
93000.0,0,2,2824,93.0,42,255
58444.620290192885,0,4,626,403656.0,24,153
62000.0,0,0,426,3619.0,78,252
82628.3487326497,0,2,1993,1907.0,7,220
64801.82371436262,0,4,3435,403656.0,24,153
39743.23434548103,0,2,2526,362.0,7,178
70193.59298701913,0,2,1357,362.0,7,178
65678.8462726372,0,2,1590,170.0,7,86
30022.333333333332,1,2,4203,66.0,68,259
64801.82371436262,0,4,3435,403656.0,24,153
123401.05452011299,0,4,4331,403656.0,24,153
98000.0,0,4,32,403656.0,24,153
44533.25551358224,0,2,2522,403656.0,6,153
80735.59956559261,0,4,1315,403656.0,24,153
44.0,0,0,742,12556.0,15,260
31673.999999999996,0,4,1954,403656.0,24,153
110000.0,0,2,2925,8996.0,10,261
50456.76480241062,0,4,3738,403656.0,24,153
90622.42744971928,0,3,3883,31610.0,44,262
145000.0,0,0,3647,1.0,10,263
18.0,0,0,3434,22802.0,6,251
62872.09836065574,0,0,669,362.0,7,178
71859.47025111697,0,2,1572,403656.0,6,153
22.0,0,1,1161,10.0,7,264
30022.333333333332,1,2,4203,4.0,15,265
15763.550000000001,0,2,371,31610.0,44,262
52000.0,0,2,92,362.0,7,178
76091.68148201474,0,2,1371,362.0,7,178
16.0,0,0,2695,362.0,7,178
56639.6732921624,1,3,2924,18.0,83,266
71121.14304041052,0,0,683,362.0,7,178
56519.6876443357,0,2,3324,362.0,7,178
19746.295597939257,0,2,3078,362.0,7,178
15458.494394224628,0,2,4043,362.0,7,178
954.6165936470098,0,2,460,362.0,7,178
45000.0,0,2,169,362.0,7,178
15.859527966717783,0,2,2692,362.0,7,178
39446.388472108665,0,0,2598,362.0,7,178
44.0,0,2,742,362.0,7,178
61964.799978796786,0,2,3481,362.0,7,178
59864.864864864874,0,2,1855,362.0,7,178
135560.6799080376,0,2,4351,362.0,7,178
19746.295597939257,0,2,3078,362.0,7,178
19746.295597939257,0,2,3078,362.0,7,178
107192.46727285495,0,2,3510,362.0,7,178
53069.36888286105,0,0,994,362.0,7,178
15458.494394224628,0,2,4043,362.0,7,178
35.5,0,2,3927,362.0,7,178
171884.40098746846,0,2,123,362.0,7,178
35086.789337734874,0,0,763,362.0,7,178
56824.16664743587,0,2,2519,362.0,7,178
30491.792335113394,0,2,2659,362.0,7,178
19255.203324748283,0,2,2246,362.0,7,178
180000.0,0,2,2484,362.0,7,178
76499.51094944212,0,2,93,362.0,7,178
55872.79151943463,0,2,1733,362.0,7,178
63966.887565794306,0,2,2614,362.0,7,178
17599.282581256713,0,0,2403,362.0,7,178
48647.40391672951,0,2,4527,362.0,7,178
23177.63465642515,0,0,3822,362.0,7,178
35.5,0,2,3927,362.0,7,178
84886.41117273507,0,2,3714,362.0,7,178
69787.86425481769,0,2,1986,362.0,7,178
44.0,0,4,742,8996.0,10,261
18.0,0,2,857,362.0,7,178
45418.82601054482,0,0,1312,362.0,7,178
25726.114285714288,0,2,1515,362.0,7,178
67561.43598584562,0,2,2001,362.0,7,178
15234.673442473926,0,2,3808,362.0,7,178
110000.0,0,2,1986,1849.0,56,49
27284.181818181816,0,2,1491,362.0,7,178
66208.02201313496,0,2,2010,362.0,7,178
66527.6666085516,0,2,1323,362.0,7,178
123423.21367852077,0,0,4331,362.0,7,178
61556.66771990257,0,2,4212,362.0,7,178
42137.91914872144,0,2,2525,362.0,7,178
104409.90236773375,0,2,2972,1849.0,36,49
953.8676249891769,0,2,497,362.0,7,178
2672.149244022199,0,2,2314,362.0,7,178
62011.23595505618,0,0,1726,362.0,7,178
62011.23595505618,0,2,1726,362.0,7,178
31.642857142857146,0,2,3931,362.0,7,178
31635.678048371596,0,2,4140,362.0,7,178
52342.27338129496,0,0,1557,362.0,7,178
27.333333333333332,0,2,3256,362.0,7,178
26616.427558345556,0,2,4058,2336.0,11,267
54142.135623730945,1,4,169,2336.0,11,267
115000.0,0,0,4397,944.0,13,268
16.0,0,2,2695,145.0,45,249
70000.0,0,0,3640,1849.0,40,49
50000.0,0,0,483,1849.0,84,49
16.09,0,0,3651,27212.0,11,269
76971.15094992355,0,2,4024,800.0,58,270
58691.7704918033,0,2,652,388.0,7,271
71548.62196154839,0,2,1049,56992.0,59,272
64341.67469302031,0,0,3487,145359.0,6,273
8972.867199361914,0,0,824,145359.0,6,273
89200.0,0,2,198,30808.0,13,274
16.0,0,0,2704,22802.0,6,251
8658.22239872626,0,0,882,637.0,11,275
8658.22239872626,0,0,882,637.0,11,275
2672.149244022199,0,0,2314,362.0,7,178
90000.0,0,2,708,1849.0,50,49
35.0,0,0,3177,1849.0,42,49
76404.26879503483,0,3,1346,24801.0,6,276
140166.85994947774,0,0,40,3420.0,6,277
72915.83208456707,0,0,1072,800.0,58,270
24.7,0,2,2376,19362.0,66,278
85000.0,0,2,198,4585.0,70,279
169074.07407407407,0,4,142,175781.0,27,280
116244.45254085369,0,2,61,485.0,68,281
61963.729822831454,0,0,4197,383.0,11,282
71708.35000264151,0,2,198,479.0,37,283
60000.0,0,0,169,1849.0,19,49
90000.0,0,2,708,1849.0,50,49
18381.930956488464,0,2,4242,1849.0,36,49
83200.0,0,2,1446,1849.0,24,49
16886.25223174333,0,4,809,24801.0,6,276
45.0,0,2,972,800.0,58,270
47684.414577410185,0,2,4460,6204.0,85,284
17675.505445662024,0,2,2079,388.0,7,271
98027.8011259931,1,4,3553,34245.0,68,285
27.333333333333336,0,1,3266,2377.0,68,286
125973.91224330998,0,0,4332,145359.0,6,273
18024.47019856858,0,4,2280,145359.0,6,273
82592.39315957745,0,2,2198,362.0,7,178
7405.626272468859,1,4,2569,2336.0,11,267
95000.0,0,3,865,1849.0,24,49
104560.60726696887,0,0,3519,27212.0,11,269
65824.8074579709,0,4,1590,2033.0,42,287
47129.19772581304,1,2,3645,1700.0,86,288
49129.16840423464,0,2,198,6204.0,85,284
64907.8700283753,0,0,4135,6204.0,85,284
32546.881355932204,0,0,3362,6204.0,85,284
32803.874040468516,0,2,3820,175781.0,27,280
44.0,0,4,742,56992.0,59,272
86470.26526932565,0,0,1041,145359.0,6,273
92000.0,0,2,3640,21588.0,17,289
16.5,0,0,3830,145359.0,6,273
31324.851852551237,1,2,2393,18.0,15,290
60878.204317778494,0,2,3310,12653.0,6,291
54187.24895765385,0,2,4079,396.0,11,292
65911.35894087507,0,0,2429,2203.0,55,293
22034.0,0,2,2927,4060.0,87,294
78210.93316435783,0,0,198,4585.0,70,279
60019.74216027876,0,0,643,145359.0,6,273
45.0,0,0,972,145359.0,6,273
5113.666666666667,0,0,2854,1617.3333333333333,9,1212
152300.0,0,2,3645,62631.0,6,295
17949.97425416108,0,2,2281,24801.0,6,276
83577.22437018204,0,2,1049,388.0,7,271
15.5,0,0,4111,3420.0,6,277
25674.000000000004,1,4,1937,5802.0,68,296
15.5,0,0,1739,145359.0,6,273
77587.42095596819,0,0,3588,145359.0,6,273
17599.282581256713,0,2,2403,362.0,7,178
75000.0,0,0,2699,1849.0,18,49
54187.24895765385,0,2,4079,396.0,11,292
22034.0,0,2,2927,4060.0,87,294
49129.16840423464,0,2,198,6204.0,85,284
27.333333333333332,1,2,3266,1.0,29,297
73000.0,1,2,2376,19362.0,66,278
144.02079052132314,0,0,2860,6204.0,85,284
5329.161988395765,0,2,2743,388.0,7,271
31362.070881159023,1,2,2393,388.0,7,271
55901.837180274146,0,2,2602,3393.0,10,298
20234.72575553571,0,2,702,145.0,45,249
66885.21709907125,0,0,3297,145359.0,6,273
7903.3582294890775,0,0,3157,145359.0,6,273
61549.629058596955,0,2,3731,4098.0,64,299
9137.915985646516,0,4,3335,198126.0,69,300
133300.0,1,0,3364,70164.0,4,301
13001.449623895805,0,0,2354,3069.0,11,302
54187.24895765385,0,2,4079,396.0,11,292
40000.0,0,0,3364,27212.0,11,269
95000.0,0,2,865,1849.0,24,49
80000.0,0,0,1435,6204.0,85,284
78210.93316435783,0,0,198,4585.0,70,279
32801.07989487605,0,4,3820,175781.0,27,280
72000.0,0,2,1182,7383.0,53,303
66382.06894222654,0,4,1323,145359.0,6,273
73150.0,0,2,198,30808.0,13,274
8658.22239872626,0,0,882,637.0,11,275
29005.707250767184,0,0,1792,145359.0,6,273
15.5,0,4,2359,7184.0,43,304
14.5,0,0,471,145359.0,6,273
49099.08060032623,0,4,2110,145359.0,6,273
156000.0,0,2,3645,4557.0,6,305
10.0,0,0,2281,4098.0,64,299
13001.449623895805,0,0,2354,3069.0,11,302
24.04,0,0,2393,68149.0,28,306
45.0,0,4,3270,198126.0,69,300
18.46,0,4,2248,198126.0,69,300
55031.61131441245,1,2,4083,1336.0,7,307
61549.629058596955,0,2,3731,4098.0,64,299
13001.449623895805,0,0,2354,3069.0,11,302
13001.449623895805,0,0,2354,3069.0,11,302
76495.21129476035,0,0,93,32457.0,6,308
119004.6949182365,0,2,69,68149.0,28,306
18.0,0,4,1420,198126.0,69,300
53605.914295840696,0,2,1436,1336.0,7,307
75000.0,0,2,692,965.0,88,309
10.0,0,0,2209,4098.0,64,299
13001.449623895805,0,2,2354,3069.0,11,302
22555.49723756906,0,0,3405,15197.0,6,310
333758.66527010134,0,4,246,198126.0,69,300
18.0,0,4,3672,198126.0,69,300
28023.666666666668,0,2,3927,198126.0,69,300
84000.0,0,2,3927,198126.0,69,300
18.46,0,4,2994,198126.0,69,300
18.46,0,4,2994,198126.0,69,300
51890.418900691235,0,2,2335,1336.0,7,307
13001.449623895805,0,0,2354,3069.0,11,302
61600.0,1,0,4203,572.0,3,311
145000.0,0,2,3647,7001.0,54,312
70228.07309303377,0,4,1325,198126.0,69,300
18.0,0,4,3672,198126.0,69,300
27.0,0,4,708,198126.0,69,300
45.0,0,4,3310,198126.0,69,300
48270.96381204144,0,2,2590,198126.0,69,300
83160.0,0,2,198,70164.0,4,301
46647.397911600674,0,0,2150,322.0,14,313
77392.09922682881,0,2,1394,32457.0,6,308
90000.0,0,2,4023,895.0,32,314
64352.82705971524,0,0,628,145359.0,6,273
25.0,0,0,230,893.0,51,315
33.61,0,2,2394,198126.0,69,300
44.0,0,4,742,70164.0,4,301
44.0,0,2,742,1336.0,7,307
10.0,0,0,2209,4098.0,64,299
40816.069833393,0,2,3060,779.0,49,316
46647.397911600674,0,0,2150,322.0,14,313
3141.2499999999995,0,0,1914,145359.0,6,273
45000.0,0,0,169,4098.0,64,299
70000.0,0,0,198,4098.0,64,299
15.5,0,6,566,1281.0,48,317
110500.0,0,2,3643,204.0,13,318
145000.0,0,2,3647,7001.0,54,312
5875.285231653408,0,2,4047,62.0,15,319
26682.365241365842,0,2,4058,1336.0,7,307
69373.37466493597,0,0,3894,3069.0,11,302
13001.449623895805,0,0,2354,3069.0,11,302
37688.39344262295,0,2,215,10.0,67,320
29852.49729729729,0,4,696,2.0,11,321
43000.0,0,1,2929,1790.6666666666667,62,1222
56290.4702195865,0,1,4410,24.0,31,322
43974.44379350136,0,2,3297,12465.0,17,323
60000.0,0,2,3246,15467.0,44,10017
65415.36717363289,0,0,1644,11403.0,6,324
74679.71161150376,0,0,1617,11403.0,6,324
20.0,1,0,3364,750.0,11,325
27.333333333333336,0,1,3266,96563.0,68,326
11428.682975717496,0,4,2809,96563.0,68,326
113000.0,0,2,2575,10433.0,15,327
34260.7747530625,0,2,4153,1472.0,11,328
41004.833333333336,0,0,231,4803.0,57,724
25212.811237517686,0,2,2405,742.0,28,329
74000.0,0,0,1305,67894.0,10,330
13652.696882210112,0,0,722,1100.0,77,331
122351.24535843811,0,2,316,2408.0,51,332
74461.35146443514,0,0,3654,42164.0,53,333
28533.482437729355,0,0,4212,21309.0,29,334
16.81,0,0,1885,17345.0,77,335
130000.0,0,2,2945,8089.0,7,336
125000.0,0,2,421,8089.0,7,336
17.5,0,0,3631,284.0,33,337
19233.0492918636,1,4,2248,2282.0,13,338
1021.6666666666666,0,2,421,67894.0,10,330
44200.0,0,3,972,36519.0,15,339
53641.8381003285,0,0,1436,301.0,40,340
3852.636857897908,0,2,2700,3076.0,7,341
21.74586529662548,0,2,2756,16793.0,76,342
61913.69224269772,0,3,1411,42.0,14,343
103700.0,0,0,1986,6154.0,78,344
6988.0,1,0,3310,12465.0,17,323
27789.111111111113,0,0,1489,2647.0,11,345
67000.0,0,2,3632,1050.0,28,346
30022.333333333332,1,2,4203,11.0,3,347
75000.0,0,0,3859,1023.0,32,348
51559.4936141263,0,0,2179,42164.0,53,333
11722.257815319776,0,4,3122,4196.0,10,349
136000.0,0,2,3681,310.0,13,350
72106.33333333333,0,0,3645,19711.0,29,351
116100.0,1,2,3645,1672.0,15,352
28533.482437729355,0,0,4212,21309.0,29,334
24.0,0,2,3078,92.0,28,353
30022.333333333332,1,0,4203,293.0,24,354
75859.07025761122,0,0,3665,1214.0,50,355
18.0,1,0,4175,750.0,11,325
53189.68858112848,0,3,3472,2.0,25,356
119073.17073170732,0,0,4387,51605.0,6,357
18.0,1,0,4596,750.0,11,325
105000.0,0,4,3659,29372.0,28,358
47129.19772581304,1,3,3645,857.0,13,359
22.0,0,2,1479,2408.0,51,332
38768.49035397286,0,0,1787,1495.0,22,360
72106.33333333333,0,0,3645,19711.0,29,351
84712.77043865707,0,2,1309,96563.0,68,326
113000.0,0,2,2575,10433.0,15,327
30022.333333333332,1,4,4203,1700.0,86,288
17500.0,1,2,4203,3.0,25,361
15.64,0,0,3422,17345.0,77,335
3002.5456020790098,0,0,1547,44085.0,6,362
28359.11720481246,0,2,4212,21309.0,29,334
69069.8530241821,0,0,3028,824.0,59,363
30022.333333333332,1,2,4203,7.0,89,364
17.73,0,3,909,51605.0,6,357
25674.0,0,0,1920,51605.0,6,357
50000.0,0,3,1330,3797.6666666666665,25,5290
45138.50963149944,0,2,994,2489.0,20,365
55000.0,0,2,1734,91.0,11,366
22.55,0,0,4139,2195.0,11,59
32.96,0,0,4139,2195.0,11,59
52011.402088590934,0,0,2597,7982.0,6,367
73678.05067289073,0,2,1164,1260.0,4,4
56756.85509623965,0,0,3310,1310.0,27,368
130000.0,0,2,2927,72.0,69,369
32807.74282689538,0,1,2079,6169.0,37,370
54142.135623730945,1,2,169,2821.0,56,371
20.0,1,4,1853,750.0,11,325
70000.0,0,0,2393,6154.0,78,344
60000.0,0,2,421,13.0,14,372
25673.999999999996,0,0,1946,11403.0,6,324
28.0,0,2,3604,2408.0,51,332
20.0,1,0,3364,750.0,11,325
25674.0,0,4,1920,16310.0,11,373
72106.33333333333,0,0,3645,19711.0,29,351
42460.05570544213,0,3,909,74716.0,6,374
600000.0,0,0,231,7207.0,52,375
90000.0,0,3,1068,8089.0,7,336
14.0,0,2,2075,44085.0,6,362
43872.937672832864,0,0,4265,1100.0,77,331
18.0,0,4,857,18375.0,10,376
103140.854014893,0,0,3525,39310.0,6,377
40000.0,0,2,3364,169534.0,11,378
55645.378151260506,0,2,1746,4039.0,6,7
75213.80469474869,0,0,1376,1310.0,27,368
25567.422222222227,0,2,1525,2489.0,20,365
18.2,0,2,3316,3947.0,6,18
74316.58924605505,0,2,1049,64047.0,40,379
45536.77933783405,0,0,1259,44217.0,6,380
20.0,1,0,1710,750.0,11,325
30022.333333333332,1,2,4203,7.0,11,381
20.0,1,0,3364,750.0,11,325
135000.0,0,2,1634,105.0,1,382
14574.457899716175,0,0,368,11403.0,6,324
68611.65148419229,0,0,1661,11403.0,6,324
66406.50111580091,0,4,2010,910.0,10,383
45.0,0,2,1695,1511.0,42,384
38353.666666666664,0,0,4397,1964.0,11,4289
23.0,0,0,4421,42164.0,53,333
76993.9517930215,0,2,1340,3514.0,40,385
42673.333333333336,0,3,2658,7.0,45,386
29202.07609984453,0,2,2947,90.0,6,387
105000.0,0,2,1648,7.0,46,388
50000.0,0,2,3897,8089.0,7,336
60727.43578667399,0,0,3995,44085.0,6,362
99508.27953176068,0,2,2469,37.0,12,389
240000.0,0,2,2925,26023.0,10,390
147272.72727272726,0,0,152,6590.0,13,391
67931.58500154049,1,3,1374,10.0,67,392
30022.333333333332,1,0,4203,293.0,24,354
83155.08628869502,0,2,3017,535.0,66,393
45000.0,0,2,169,14313.0,15,394
52342.25040907041,0,2,4257,39310.0,6,377
12071.192822980182,0,0,3125,724.0,14,395
52524.44780028278,0,0,3037,3326.0,23,396
55329.307600244865,1,2,3607,169534.0,11,378
93069.0,0,0,4330,445.0,74,397
40000.0,0,2,3364,44217.0,6,380
41653.69649805448,0,0,4477,611.0,6,398
18.36,0,0,3429,36.0,3,3
106778.39576623344,0,2,1039,89.0,90,399
22018.981600816103,0,0,1271,70.0,10,400
75000.0,0,2,4146,87.60207816737449,76,4639
20.0,1,0,3364,750.0,11,325
30022.333333333332,1,3,4203,1340.0,13,401
174000.0,1,2,4203,380.0,13,402
32.23,0,0,3787,17345.0,77,335
48796.02896194468,0,0,2155,2766.0,50,403
26460.127313107172,0,2,2930,67894.0,10,330
43872.937672832864,0,0,4265,1100.0,77,331
23.0,0,0,1278,1171.0,0,0
55996.83161435724,0,0,3682,51605.0,6,357
29852.49729729729,0,2,696,39310.0,6,377
80000.0,0,2,3390,8631.0,6,404
67724.0,0,0,299,44217.0,6,380
19.0,0,2,3252,1260.0,4,4
13176.120518203488,0,0,3138,9735.0,11,405
21.0,0,0,2176,282.0,28,406
30022.333333333332,1,2,4203,5394.0,0,5
54251.646655246455,0,0,4430,732.0,11,407
31.108433734939762,0,0,3954,3169.0,10,408
250000.0,0,4,1049,15.0,86,409
47804.056904595156,0,2,2209,12465.0,17,323
30.770181108397903,0,2,894,11403.0,6,324
30022.333333333332,1,2,4203,514.0,62,410
128444.45411610931,0,0,7,42164.0,53,333
49220.843373493975,0,0,1973,42164.0,53,333
50807.796794135094,1,0,3746,42164.0,53,333
23.0,0,0,4421,42164.0,53,333
34.16,0,0,1094,42164.0,53,333
92000.0,0,4,2575,10433.0,15,327
56073.943749831,0,2,2044,74716.0,6,374
112774.55871048868,0,3,3510,74716.0,6,374
40000.0,0,0,3364,2766.0,50,403
22.044575476636723,0,0,2248,44085.0,6,362
67800.0,0,3,2389,11635.0,78,411
240000.0,0,2,2925,26023.0,10,390
14.0,0,0,2574,1214.0,50,355
18.0,1,0,4596,750.0,11,325
85662.0997431808,0,0,4022,74308.0,6,412
45.0,0,2,972,514.0,29,413
40000.0,0,2,3364,91002.0,6,414
92867.25032268945,0,2,50,73.0,27,415
27284.181818181816,0,2,1491,169534.0,11,378
50411.76541544034,0,0,2206,91002.0,6,414
50760.84007776001,0,2,2955,4039.0,6,7
50141.082792247835,0,0,2209,543.0,28,416
122798.9601386482,0,0,4381,3962.0,91,417
59000.0,0,0,972,23.0,24,418
16.0,0,2,2248,282.0,28,406
250000.0,0,4,198,15.0,86,409
30022.333333333332,1,2,4203,21.0,10,419
10846.960593980973,0,1,3116,12.0,15,420
57218.36925960638,0,2,1705,732.0,11,407
19.0,0,0,857,2322.0,1,421
112587.72580906888,0,2,2505,7108.0,53,422
52958.98689281825,0,4,1011,76.0,11,423
30022.333333333332,1,0,4203,23.0,7,8
44200.0,0,3,972,36519.0,15,339
110000.0,0,4,2925,6.0,92,424
95000.0,1,0,4336,7580.0,13,425
24.0,0,2,4026,9632.0,43,426
1015.504181623094,0,0,415,74308.0,6,412
33990.48770863323,0,2,198,91002.0,6,414
205956.0,1,2,4203,1260.0,4,4
30022.333333333332,0,0,4203,148.0,25,427
17.805,0,0,55,36.0,3,3
133300.0,1,2,3645,3562.0,4,428
19.19,0,0,3250,9735.0,11,405
250000.0,0,4,3640,15.0,86,409
59000.0,0,0,4484,23.0,24,418
75800.0,0,0,2983,11453.0,15,429
49220.843373493975,0,0,1973,732.0,11,407
73426.84470145678,0,2,1039,13544.0,53,430
36.0,0,4,4235,7.0,49,431
101900.67442095274,0,2,1123,182.0,32,432
75000.0,0,0,1845,244.0,5,6
35.0,0,2,1973,23.0,35,433
17250.44452155757,0,4,3790,2838.0,11,434
30022.333333333332,1,2,4203,2.0,6,435
40000.0,0,3,669,925.0,90,436
19.0,0,4,3645,1.0,86,437
6071.738606575319,1,0,2714,88930.0,10,438
88510.0,0,2,2742,370.0,86,439
47215.44943820225,0,3,3781,1.0,93,440
10000.0,0,3,2453,63.0,18,441
19.0,0,2,3645,88891.0,26,31
30022.333333333332,1,2,4203,69.0,10,442
110000.0,0,1,3638,1.0,32,443
49871.84022188981,0,2,3759,8.0,2,444
72109.30398987514,0,5,1164,983.0,7,445
69903.19129346212,0,2,3028,4435.0,65,446
30.0,0,4,2392,22.0,82,447
11722.257815319776,0,2,3122,104.0,10,448
107985.33333333333,1,1,4203,2225.6666666666665,3,5
16.0,0,2,273,212.0,19,449
47066.25578631019,0,0,3365,30.0,10,2449
18614.178641419756,0,0,2270,724.0,14,395
22.82,0,2,2109,51605.0,6,357
60911.94968553458,0,0,1839,74308.0,6,412
83156.59407901864,0,0,3893,269.0,79,450
42673.333333333336,0,2,2635,183.0,44,451
27.33333333333333,0,0,3258,123.0,42,452
28.0,0,4,3647,174.0,35,453
18.36,0,0,2158,36.0,3,3
20.0,1,0,3364,750.0,11,325
250000.0,0,4,3645,15.0,86,409
17.805,0,0,55,36.0,3,3
18.36,0,0,3429,36.0,3,3
17.805,0,0,55,36.0,3,3
61683.723992643914,0,0,3297,5394.0,0,5
14617.550370979761,0,2,3425,517.0,10,454
56937.943751706516,0,0,625,732.0,11,407
90018.07303040996,0,2,3904,7108.0,53,422
60000.0,0,0,3145,244.0,5,6
30022.333333333332,1,2,4203,0.0,57,455
42000.0,1,2,573,13.0,77,456
110000.0,0,2,2925,15.0,94,457
56097.56097560976,0,2,182,2057.0,95,458
80.0,0,2,201,329.0,19,459
90000.0,1,2,1374,10.0,10,460
55.0,0,0,3617,9.0,11,461
110000.0,0,2,2925,88891.0,26,31
30022.333333333332,1,2,4203,69.0,22,442
30022.333333333332,1,2,4203,1521.0,15,462
130000.0,0,4,3870,6.0,22,463
72109.30398987514,0,5,1164,983.0,7,445
22.02,0,0,1436,3677.0,74,464
30022.333333333332,1,2,4203,4.0,10,465
110000.0,0,4,2925,1065.0,43,466
37530.79150579151,0,4,3365,530.0,13,467
107985.33333333333,1,1,4203,2225.6666666666665,3,5
45.0,0,3,972,44.0,15,468
155809.23061544966,0,2,4321,17.0,38,469
35850.0,0,2,2470,12660.666666666664,18,477
171972.09644634023,0,2,125,255.0,25,470
110000.0,0,0,2925,8871.0,6,471
4741.623616236162,0,3,710,609.0,42,472
27.333333333333332,0,2,3270,5651.0,15,473
39655.058653381704,0,2,773,4039.0,6,7
92867.25032268945,0,2,50,73.0,27,415
25674.0,0,0,1920,808.0,27,474
116388.64704858088,0,2,4391,620.0,11,475
45.0,0,0,972,1310.0,27,368
30806.254933461856,0,0,2897,3064.0,6,476
2125.0,0,2,2624,1637.0,11,477
59000.0,0,0,406,23.0,24,418
59000.0,0,0,4174,23.0,24,418
40000.0,0,0,3364,750.0,11,325
30022.333333333332,1,2,4203,57.0,45,478
140000.0,0,3,4235,7.0,53,431
76800.0,0,2,3625,2322.0,1,421
41715.0,0,2,4183,10647.0,69,479
15007.5,1,2,573,0.0,25,480
